"trainer/global_step","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss E","1e4 EF - val-Loss E__MIN","1e4 EF - val-Loss E__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss E","1e6 EF - val-Loss E__MIN","1e6 EF - val-Loss E__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss E","1e3 - val-Loss E__MIN","1e3 - val-Loss E__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss E","1e5 EF - val-Loss E__MIN","1e5 EF - val-Loss E__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss E","1e6 - val-Loss E__MIN","1e6 - val-Loss E__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss E","1e4 - val-Loss E__MIN","1e4 - val-Loss E__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss E","1e5 - val-Loss E__MIN","1e5 - val-Loss E__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss E","4e5 - val-Loss E__MIN","4e5 - val-Loss E__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss E","8e5 - val-Loss E__MIN","8e5 - val-Loss E__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss E","1.7e6 - val-Loss E__MIN","1.7e6 - val-Loss E__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss E","8e4 - val-Loss E__MIN","8e4 - val-Loss E__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss E","6e4 - val-Loss E__MIN","6e4 - val-Loss E__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss E","4e4 - val-Loss E__MIN","4e4 - val-Loss E__MAX"
"417599","","","","","","","835576","835576","835576","0.04512959346175194","0.04512959346175194","0.04512959346175194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421199","","","","","","","842780","842780","842780","0.046227142214775085","0.046227142214775085","0.046227142214775085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424799","","","","","","","849983","849983","849983","0.0464484877884388","0.0464484877884388","0.0464484877884388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428399","","","","","","","857186","857186","857186","0.04561236500740051","0.04561236500740051","0.04561236500740051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431999","","","","","","","864389","864389","864389","0.05482538044452667","0.05482538044452667","0.05482538044452667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435599","","","","","","","871593","871593","871593","0.04883807152509689","0.04883807152509689","0.04883807152509689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439199","","","","","","","878796","878796","878796","0.05194445326924324","0.05194445326924324","0.05194445326924324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"442799","","","","","","","885999","885999","885999","0.07180963456630707","0.07180963456630707","0.07180963456630707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446399","","","","","","","893202","893202","893202","0.052609242498874664","0.052609242498874664","0.052609242498874664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"449999","","","","","","","900406","900406","900406","0.05299050733447075","0.05299050733447075","0.05299050733447075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"453599","","","","","","","907609","907609","907609","0.04909662529826164","0.04909662529826164","0.04909662529826164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"457199","","","","","","","914812","914812","914812","0.04667777940630913","0.04667777940630913","0.04667777940630913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"460799","","","","","","","922015","922015","922015","0.04849516600370407","0.04849516600370407","0.04849516600370407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"464399","","","","","","","929219","929219","929219","0.04665976017713547","0.04665976017713547","0.04665976017713547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"467999","","","","","","","936422","936422","936422","0.04721362888813019","0.04721362888813019","0.04721362888813019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"471599","","","","","","","943625","943625","943625","0.0463060699403286","0.0463060699403286","0.0463060699403286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"475199","","","","","","","950828","950828","950828","0.04563053697347641","0.04563053697347641","0.04563053697347641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"478799","","","","","","","958032","958032","958032","0.05211009830236435","0.05211009830236435","0.05211009830236435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"482399","","","","","","","965235","965235","965235","0.04715709015727043","0.04715709015727043","0.04715709015727043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"485999","","","","","","","972438","972438","972438","0.04519268870353699","0.04519268870353699","0.04519268870353699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"489599","","","","","","","979641","979641","979641","0.050270263105630875","0.050270263105630875","0.050270263105630875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"493199","","","","","","","986845","986845","986845","0.0483456626534462","0.0483456626534462","0.0483456626534462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"496799","","","","","","","994048","994048","994048","0.06469853967428207","0.06469853967428207","0.06469853967428207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500399","","","","","","","1001251","1001251","1001251","0.047452740371227264","0.047452740371227264","0.047452740371227264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"503999","","","","","","","1008454","1008454","1008454","0.045798443257808685","0.045798443257808685","0.045798443257808685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"507599","","","","","","","1015658","1015658","1015658","0.04739687591791153","0.04739687591791153","0.04739687591791153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"511199","","","","","","","1022861","1022861","1022861","0.050092972815036774","0.050092972815036774","0.050092972815036774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"514799","","","","","","","1030064","1030064","1030064","0.046630606055259705","0.046630606055259705","0.046630606055259705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"518399","","","","","","","1037267","1037267","1037267","0.04626942425966263","0.04626942425966263","0.04626942425966263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"521999","","","","","","","1044471","1044471","1044471","0.0525951161980629","0.0525951161980629","0.0525951161980629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
